평점,작성자,작성일,구매옵션,리뷰내용,이미지URL
5,im****,2025.7.25,⛱️썸머마켓⛱️두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,배송빠르게잘받았습니다 좋아요,https://phinf.pstatic.net/checkout.phinf/20250725_45/1753418972509oCYqu_JPEG/image.jpg?type=f300_300
5,vv10***,2025.7.25,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,색감도 화사하고 이쁜데 재단하는데 한참 걸렸네요 ㅎㅎㅎ 고급져요 맘에들어요,https://phinf.pstatic.net/checkout.phinf/20250725_106/1753416301824iQrWy_JPEG/IMG_5188.jpeg?type=f300_300
5,jin_****,2025.7.25,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 120cm / 길이: 1m,"펜트리문때문에 1.7로 구매했는데
얇지않을까 걱정했는데 푹신하고 괜찮네요",https://phinf.pstatic.net/checkout.phinf/20250725_291/1753410610410XW8u4_JPEG/IMG_3116.jpeg?type=f300_300
5,ym****,2025.7.25,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 80cm / 길이: 1m,"플레이하우스에 깔아주고 괜찮으면 재구매하려고 샀어요! 쩍쩍 소리안나고 부들부들하고 
아기가 위에사 쿵쿵 뛰니깐 울리긴하더라고요
복도에 깔땐 좀더 두꺼운걸로 깔려구요",https://phinf.pstatic.net/checkout.phinf/20250725_262/1753409350496pY8VU_JPEG/image.jpg?type=f300_300
5,ckck***,2025.7.25,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 120cm / 길이: 1m,한달썼는데 좀 꺼지긴해도 푹신해서 좋아요,https://phinf.pstatic.net/checkout.phinf/20250725_139/17534031014843KsKC_JPEG/1000015685.jpg?type=f300_300
5,visi******,2025.7.25,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 100cm / 길이: 1m,쉽지 않은 재단이었지만 만족합니다,이미지 없음
5,suji****,2025.7.25,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,배송받자마자 그날 저녁에 남편과 둘이서 금방 설치했어요. 셀프로해서 가생이가 완벽하진 않지만 만족스럽습니다. 1.7cm 라 얇을 줄 알았는데 생각보다 두꺼워서 만족스럽습니다. 아이가 앉으려다 뒤로 넘어져서 머리쿵 많이 하는 때인데 이제 안심할 수 있어요!,https://phinf.pstatic.net/checkout.phinf/20250725_177/1753399636157U06jY_JPEG/IMG_1207.jpeg?type=f300_300
4,hnt1***,2025.7.24,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 120cm / 길이: 1m,아직 설치전이지마 색상도 예쁘고 쿠션감도 좋아요,https://phinf.pstatic.net/checkout.phinf/20250724_212/175335699009611q7R_JPEG/1753356965279.jpg?type=f300_300
5,king****,2025.7.24,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,두께도 적당하고 아이가 넘어져도 안아파서 넘좋아요,https://phinf.pstatic.net/checkout.phinf/20250724_259/1753346435042hIu6C_JPEG/1000015107.jpg?type=f300_300
5,hyun********,2025.7.24,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 110cm / 길이: 1m,"동생집에서 사용중인거 보고 괜찮아서
구매했는데 만족합니다.",이미지 없음
5,inyu***,2025.7.24,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,"아이가 일어서기 시작해서 자주 넘어지는데 놀이공간 전체를 깔아주려고 주문했습니다.
기존4cm 접이식 파크론 매트를 사용했어서 이 제품은 얇은건 아닌가 걱정을 좀 했는데 충분히 도톰합니다.
면이 부들부들(?)한 느낌이어서 아이가 기어다니기에
살이 밀리지 않고 부드럽고 편하고요.
7m한롤로 받아서 직접 재단했는데 긴 자가 있으면 자르기가 훨씬 수월하고 잘 잘립니다.",https://phinf.pstatic.net/checkout.phinf/20250724_139/1753336192903NsEQA_JPEG/IMG_6754.jpeg?type=f300_300
5,kh****,2025.7.24,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,"중간에 테이프 붙인부분 말리면서 자국은 남아요
하지만 장점이 더 많은 제품입니다",https://phinf.pstatic.net/checkout.phinf/20250724_206/1753335946322XX4i7_JPEG/1753335938948.jpg?type=f300_300
5,kh****,2025.7.24,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,쿠션감좋고 가격도 나름 좋고 아이도 몇번 넘어져도 괜찮아요 ㅎㅎ,https://phinf.pstatic.net/checkout.phinf/20250724_90/1753335813268qxr6p_JPEG/1753335801247.jpg?type=f300_300
5,lees***,2025.7.24,🎉다JUNE데이🎉두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 90cm / 길이: 1m,"한 달 리뷰입니당!!
여전히 잘 쓰고있고 아기가 슥슥 잘 기어다녀요 ㅎㅎ
저희도 강마루라서 원래 슬리퍼신고 다녔는데 매트깔고나서는 맨 발로 다녀도 발바닥이 안아파요 ㅎㅎ
그만큼 쿠션감이 좋단 소리겠죠 ㅎ
다만 로봇청소기를 못돌려서 그건 아쉬워요 ㅎ",https://phinf.pstatic.net/checkout.phinf/20250724_156/1753320952885q64zy_JPEG/image.jpg?type=f300_300
5,lees***,2025.7.24,🎉다JUNE데이🎉두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 100cm / 길이: 1m,"한 달 리뷰입니당!!
여전히 잘 쓰고있고 아기가 슥슥 잘 기어다녀요 ㅎㅎ
저희도 강마루라서 원래 슬리퍼신고 다녔는데 매트깔고나서는 맨 발로 다녀도 발바닥이 안아파요 ㅎㅎ
그만큼 쿠션감이 좋단 소리겠죠 ㅎ
다만 로봇청소기를 못돌려서 그건 아쉬워요 ㅎ",https://phinf.pstatic.net/checkout.phinf/20250724_27/1753320919963cMVGU_JPEG/image.jpg?type=f300_300
5,rrd0***,2025.7.24,🩵LUCKY🩵두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,생각보다 더 두꺼워서 좋았습니다.,이미지 없음
5,leet*****,2025.7.24,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 120cm / 길이: 1m,기존에 사용하던 폴더매트보다 얇아서 고민했었는데 1.7이라는 두께가 오히려 걷기는 더 편하고 소음방지도 충분한것 같습니다. 색상도 밝아서 인테리어 한 기분이네요^^,https://phinf.pstatic.net/checkout.phinf/20250724_155/1753312143448QvtbA_JPEG/IMG_9728.jpeg?type=f300_300
5,ydey********,2025.7.24,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,거실 복도 전체 깔았는데 아이가좋아해요,https://phinf.pstatic.net/checkout.phinf/20250724_165/1753284346142jl0Ee_JPEG/1753284339063.jpg?type=f300_300
5,ydey********,2025.7.24,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 100cm / 길이: 1m,"거실, 주방 전체 깔았는데 아이가 좋아합니다^^",https://phinf.pstatic.net/checkout.phinf/20250724_80/1753284308769gCPBy_JPEG/1753284299627.jpg?type=f300_300
5,ydey********,2025.7.24,🩵LUCKY🩵두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,거실전체와 복도 깔았는데 아이가 좋아하네요^^,https://phinf.pstatic.net/checkout.phinf/20250724_19/1753284259207zEWwa_JPEG/1753284243468.jpg?type=f300_300
5,21eh****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 70cm / 길이: 1m,맨들해서 청소편하지만 물이잇으면 미끄러움 조심해야해요~,https://phinf.pstatic.net/checkout.phinf/20250723_206/1753274706511fnY2G_JPEG/1753274695089.jpg?type=f300_300
5,ljs9*****,2025.7.23,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 미니젤리 / 가로폭: 120cm / 길이: 1m,집이 넓어보이고 좋아요,https://phinf.pstatic.net/checkout.phinf/20250723_127/1753272226522cWtnX_JPEG/IMG_8466.jpeg?type=f300_300
5,ljs9*****,2025.7.23,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 미니젤리 / 가로폭: 150cm / 길이: 1m,깔끔하고 예뻐요 집이 넓어보입니다,https://phinf.pstatic.net/checkout.phinf/20250723_153/1753272190832v80oi_JPEG/IMG_8466.jpeg?type=f300_300
5,hj31***,2025.7.23,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 130cm / 길이: 1m,생각보다는 깔기 괜찮았어요ㅋㅋ 색도 환해서 집안이 환해보여요,이미지 없음
5,hj31***,2025.7.23,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 90cm / 길이: 1m,생각보다는 깔기 괜찮았어요ㅋㅋ 색도 환해서 집안이 환해보여요,이미지 없음
5,hj31***,2025.7.23,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 120cm / 길이: 1m,생각보다는 깔기 괜찮았어요ㅋㅋ 색도 환해서 집안이 환해보여요,이미지 없음
5,hj31***,2025.7.23,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 100cm / 길이: 1m,생각보다는 깔기 괜찮았어요ㅋㅋ 색도 환해서 집안이 환해보여요,이미지 없음
5,hj31***,2025.7.23,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,생각보다는 깔기 괜찮았어요ㅋㅋ 색도 환해서 집안이 환해보여요,이미지 없음
4,mog8***,2025.7.23,🎉다JUNE데이🎉두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 130cm / 길이: 1m,가격이 저는 잘 모르겠어요. 이게 맞는건지 사이즈도 딱 안맞고 ㅠㅠ,https://phinf.pstatic.net/checkout.phinf/20250723_169/175325912449091jC6_JPEG/1753259118271.jpg?type=f300_300
5,beau******,2025.7.23,⚡강세일⚡두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,테이프를 자주 바꿔줘야 하지만~~나름 만족하며 사용중입니다!,https://phinf.pstatic.net/checkout.phinf/20250723_89/1753249477020vf9IQ_JPEG/image.jpg?type=f300_300
5,beau******,2025.7.23,⚡강세일⚡두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 120cm / 길이: 1m,전에 쓰다가 바꿀 때가 된 것 같아서~이번에 새로 샀어옹!!빠른 배송 감사해요!,https://phinf.pstatic.net/checkout.phinf/20250723_60/1753249405255g79E1_JPEG/image.jpg?type=f300_300
5,im****,2025.7.23,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 90cm / 길이: 1m,좋은상품 추가구매합니더,https://phinf.pstatic.net/checkout.phinf/20250723_169/1753244074593MYraz_JPEG/image.jpg?type=f300_300
4,disd****,2025.7.23,💖패밀리세일💖두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,"테이프가 정말 자주 바꿔줘야해요.
사이즈가 많이 차이나게와요. 크게..",https://phinf.pstatic.net/checkout.phinf/20250723_264/1753239016516GQRPC_JPEG/tmp_3245441846491828921.jpg?type=f300_300
5,kwon*******,2025.7.23,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 70cm / 길이: 1m,"추가로 짜투리 구매했오요!!
완전 두툼하지는 않지만
셀프시공으로 만족합니다^~^
장난감을 맨바닥으루 탁탁탁 하면
아랫집에 소음이 그대로 ㅜㅜ엄마 머리속이 맨붕...답이 안나오는데 ...그래도 이거라도 깔아서좋아용",https://phinf.pstatic.net/checkout.phinf/20250723_228/1753238183753Kp2I9_JPEG/1000084755.jpg?type=f300_300
5,dlsq****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 110cm / 길이: 1m,테이프가 생각보다 잘 떨어져서 아쉬워여 그래도 자국없이 떨어집니다,이미지 없음
5,lyji*****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 130cm / 길이: 1m,디자인도 좋구 아이도 푹신해도 잘기어다녀요,https://phinf.pstatic.net/checkout.phinf/20250723_228/1753233487605uyK6v_JPEG/175323347979847234607229480868.jpg?type=f300_300
5,lyji*****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 120cm / 길이: 1m,디자인도 좋구 아이도 푹신해도 잘기어다녀요,https://phinf.pstatic.net/checkout.phinf/20250723_34/17532334572757VqLc_JPEG/17532334506934919277789888552161.jpg?type=f300_300
5,lyji*****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 110cm / 길이: 1m,디자인도 좋구 아이도 푹신해도 잘기어다녀요,https://phinf.pstatic.net/checkout.phinf/20250723_239/1753233434230o4HLK_JPEG/1753233426886190680395240599033.jpg?type=f300_300
5,lyji*****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 100cm / 길이: 1m,디자인도 좋구 아이도 푹신해도 잘기어다녀요,https://phinf.pstatic.net/checkout.phinf/20250723_299/1753233405553zvHPQ_JPEG/1753233398344439325240551468597.jpg?type=f300_300
5,lyji*****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 60cm / 길이: 1m,디자인도 좋구 아이도 푹신해도 잘기어다녀요,https://phinf.pstatic.net/checkout.phinf/20250723_131/17532333649995nkQo_JPEG/17532333591636850468453602484479.jpg?type=f300_300
5,lyji*****,2025.7.23,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 150cm / 길이: 1m,디자인도 좋구 아이도 푹신해도 잘기어다녀요,https://phinf.pstatic.net/checkout.phinf/20250723_284/1753233337338VQg2C_JPEG/17532333283322466819734849323898.jpg?type=f300_300
5,s2ju***,2025.7.23,💖패밀리세일💖두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 150cm / 길이: 1m,정말마음에 들어요.,이미지 없음
5,anst*******,2025.7.23,⚡강세일⚡두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 130cm / 길이: 1m,"예뻐서 마음에 들어요 
좀 더 소리를 잡았으면 좋겠어요><",https://phinf.pstatic.net/checkout.phinf/20250723_73/1753230033217LKzfm_JPEG/1000011222.jpg?type=f300_300
5,anst*******,2025.7.23,⚡강세일⚡두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,"예뻐서 마음에 들어요
좀 더 소리를 잡았으면 좋겠어요 ><",https://phinf.pstatic.net/checkout.phinf/20250723_115/1753229926225ArUmk_JPEG/1000011222.jpg?type=f300_300
5,mrna***,2025.7.23,💖패밀리세일💖두께 / 디자인: 베이직(1.7cm) / 미니젤리 / 가로폭: 100cm / 길이: 1m,배송빠르고좋습니다112,https://phinf.pstatic.net/checkout.phinf/20250723_52/175319648760709OsF_JPEG/1000036004.jpg?type=f300_300
5,kyeh****,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 60cm / 길이: 1m,"교구장과 매트 사이가 애매하게 비어서
아가가 자꾸 머리를 박아 
주문했는데 와… 진작 살걸
너무 만족스러워요",https://phinf.pstatic.net/checkout.phinf/20250722_148/1753196128910zqbch_JPEG/IMG_1430.jpeg?type=f300_300
5,sung******,2025.7.22,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,복도에설치하니까애가 다치지않고좋아요!,https://phinf.pstatic.net/checkout.phinf/20250722_282/1753195399563aASCu_JPEG/20250722_234011.jpg?type=f300_300
5,rho0****,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 130cm / 길이: 1m,사이즈가 너무 좋아요 ㅎㅎ,이미지 없음
5,yhoo*****,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 110cm / 길이: 1m,곧 태어날 아이를 위해 구매했어요. 냄새도 안나고 잘 펴져서 편하게 저희가 잘 설치했습니다. 색깔도 마음에 들어요.,https://phinf.pstatic.net/checkout.phinf/20250722_223/1753181643872Sv6Ri_JPEG/KakaoTalk_20250722_195251418.jpg?type=f300_300
5,ddds***,2025.7.22,🌈5!해피데이🌈두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 120cm / 길이: 1m,애가 뛰기 시작해서 복도에 깔았어요,https://phinf.pstatic.net/checkout.phinf/20250722_104/1753179444927rjlnV_JPEG/1000056328.jpg?type=f300_300
5,ddds***,2025.7.22,🌈5!해피데이🌈두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 50cm / 길이: 1m,애가 뛰기 시작해서 복도에 깔았어요,https://phinf.pstatic.net/checkout.phinf/20250722_153/1753179374502IOBdy_JPEG/1000056328.jpg?type=f300_300
5,tull***,2025.7.22,💖패밀리세일💖두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,시공매트로 설치하려고 했는데 이걸로 주문해서 재단하고 거실하고 복도까지 했는데 나름 괜찮습니다.,이미지 없음
5,tull***,2025.7.22,💖패밀리세일💖두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,시공매트로 설치하려고 했는데 이걸로 주문해서 재단하고 거실하고 복도까지 했는데 나름 괜찮습니다.,이미지 없음
5,pooc*****,2025.7.22,🩵LUCKY🩵두께 / 디자인: 베이직(1.7cm) / 미니젤리 / 가로폭: 150cm / 길이: 1m,2일에 걸쳐 배송왔지만 다행히 택배추적 등 빠른 도움을 주셔서 무사히 이사 전에 시공했어요. 재구매였고 폭신폭신하고 분위기 좋아졌어요.,https://phinf.pstatic.net/checkout.phinf/20250722_231/1753168824974iK6qU_JPEG/1753168813494.jpg?type=f300_300
5,skyc******,2025.7.22,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 120cm / 길이: 1m,3번을 시켰는데 만족입니다,https://phinf.pstatic.net/checkout.phinf/20250722_182/1753166521079lNOS0_JPEG/image.jpg?type=f300_300
5,wjdt******,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,배슝 빠르고 좋어요 많이 푸 ㅏ세오,이미지 없음
4,3785***,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 90cm / 길이: 1m,추가 연장으로 구매했어요 맘에들어요,https://phinf.pstatic.net/checkout.phinf/20250722_200/1753158836325e8OND_JPEG/image.jpg?type=f300_300
5,groo***,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 50cm / 길이: 1m,배송도 빠르고 상품도 마음에 듭니다.,이미지 없음
5,groo***,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,배송도 빠르고 상품도 마음에 듭니다.,이미지 없음
5,groo***,2025.7.22,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 130cm / 길이: 1m,배송도 빠르고 상품도 마음에 듭니다.,이미지 없음
5,wldk***,2025.7.21,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 140cm / 길이: 1m,마루바닥 매트하고 완전 만족해여 활동 넘치는 우리집 아이.. ㅋㅋ 뛰어도 소음 없어오,https://phinf.pstatic.net/checkout.phinf/20250721_162/1753105874513mdmct_JPEG/image.jpg?type=f300_300
5,wldk***,2025.7.21,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 120cm / 길이: 1m,두꺼워서 아이가 막 뛰어다녀도 소음이 크게 없고 넘어져도 아프지 않나봐요 벌떡 일어나요 ㅋㅋ,https://phinf.pstatic.net/checkout.phinf/20250721_233/1753105832334QOKq0_JPEG/image.jpg?type=f300_300
4,nahj***,2025.7.21,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 90cm / 길이: 1m,"찢겨져 왔어요 
원래 쓰던 매트 추가로 주문한건데 뜯은거 다시 포장하기 힘들어서 그냥 쓰려구여",https://phinf.pstatic.net/checkout.phinf/20250721_27/1753099234260mcdKc_JPEG/IMG_4006.jpeg?type=f300_300
5,muri***,2025.7.21,🎉다JUNE데이🎉두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 90cm / 길이: 1m,두께감이 있어 층간소음 예방에 좋아요,https://phinf.pstatic.net/checkout.phinf/20250721_187/1753098944966XuzjP_JPEG/1000044310.jpg?type=f300_300
5,je****,2025.7.21,🌈5!해피데이🌈두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 130cm / 길이: 1m,배송은 빨랐고 셀프로는 좀 어려웠어요,https://phinf.pstatic.net/checkout.phinf/20250721_210/1753091289477EPW1R_JPEG/image.jpg?type=f300_300
4,je****,2025.7.21,🌈5!해피데이🌈두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 150cm / 길이: 1m,배송빠르고 셀프로는 좀 어려웠어요,https://phinf.pstatic.net/checkout.phinf/20250721_69/1753091248732oKmz6_JPEG/image.jpg?type=f300_300
5,yh****,2025.7.21,🎉다JUNE데이🎉두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 60cm / 길이: 1m,좋은 제품 감사합니다,https://phinf.pstatic.net/checkout.phinf/20250721_269/1753070028268ValII_JPEG/IMG_2256.jpeg?type=f300_300
5,se****,2025.7.21,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 130cm / 길이: 1m,층간소음 때문에 구매하게 되었는데 어른인 우리가 너무 만족해요 1.7T 인데 엄청 푹신푹신에서 발이 덜 아프더라고요. 그래서 슬리퍼를 신는 걸 깜빡 하네요^^,https://phinf.pstatic.net/checkout.phinf/20250721_93/1753067808598FOidH_JPEG/1753067765348.jpg?type=f300_300
5,sjsk****,2025.7.21,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 140cm / 길이: 1m,역시 파크론 매트! 또 구매했습니다 여전히 쿠션감 좋고 너무 좋습니다~!^^,https://phinf.pstatic.net/checkout.phinf/20250721_170/1753064531544uRf98_JPEG/20250721_111633.jpg?type=f300_300
5,sson****,2025.7.21,🎉다JUNE데이🎉두께 / 디자인: 베이직(1.7cm) / 러그아이보리 / 가로폭: 80cm / 길이: 1m,"넘넘 폭신하게 잘쓰고 있습니다 :)
고민은 편함을 늦출뿐~ 진작 살걸그랬어요",https://phinf.pstatic.net/checkout.phinf/20250721_111/1753061069660vI84J_JPEG/1000088343.jpg?type=f300_300
5,cath*******,2025.7.21,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,배송 빠르고 좋아요 만족합니다,이미지 없음
5,cath*******,2025.7.21,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,배송 빠르고 좋아요 만족합니다,이미지 없음
5,cath*******,2025.7.21,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,배송 빠르고 좋아요 만족합니다,이미지 없음
5,pay6***,2025.7.21,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,아이가 배밀이 하면서 깔았어요 깔끔하고 좀 안심돼요,https://phinf.pstatic.net/checkout.phinf/20250721_183/1753055831091rJJHj_JPEG/image.jpg?type=f300_300
5,pay6***,2025.7.21,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 120cm / 길이: 1m,원하는 곳에 맞춰서 쓸 수 있어서 좋아요,https://phinf.pstatic.net/checkout.phinf/20250721_45/1753055788097BnwMg_JPEG/image.jpg?type=f300_300
5,pay6***,2025.7.21,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 110cm / 길이: 1m,1.7도 생각보다 두꺼워요 같이오는 테이프는 자꾸 끝에가 들뜨고 말려서 별로에요 그래듀 매트는 만족합니다 다만 약간의 커팅차이로 유격있음,https://phinf.pstatic.net/checkout.phinf/20250721_248/1753055687041fjv0J_JPEG/image.jpg?type=f300_300
5,kess****,2025.7.21,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 130cm / 길이: 1m,역시 파크론이에요. 파크론 매트 거의 다 써봤고 이번에도 넘 좋네요. 생각보다 높고 두꺼워서 좋아요,https://phinf.pstatic.net/checkout.phinf/20250721_108/1753031183750HgPFg_JPEG/20250717_111631.jpg?type=f300_300
5,dbtn*****,2025.7.21,🌊할인바다🌊두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 80cm / 길이: 1m,"매트깔고 아기가 돌아다닐 공간이 넓어져서 너무 좋아요! 27평 거실.복도 기준 약 50만원으로 적당히 구매한거같습니다! 
나중에 아가방도 사용할 예정이에요~",https://phinf.pstatic.net/checkout.phinf/20250721_137/1753023622459k7Nl0_JPEG/IMG_8873.jpeg?type=f300_300
5,dydd*****,2025.7.20,🩵LUCKY🩵두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 140cm / 길이: 1m,주문한거보다 길게 옵니다,이미지 없음
5,dydd*****,2025.7.20,🩵LUCKY🩵두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 150cm / 길이: 1m,조금더 길게 재단되어옵니다,이미지 없음
5,pree*****,2025.7.20,👦🏻BABY&KIDS👧🏻두께 / 디자인: 베이직(1.7cm) / 미니젤리 / 가로폭: 150cm / 길이: 1m,"기존에 산 매트가 있어서 옆에 덧데어줄려고 샀는데 아주 좋아요
아이도 그냥 바닥보다 좋은지 매트위에서만 뛰어다니네요^^",https://phinf.pstatic.net/checkout.phinf/20250720_35/1753011317527VLCQW_JPEG/17530113091435392966815133758910.jpg?type=f300_300
5,blac********,2025.7.20,🌈5!해피데이🌈두께 / 디자인: 베이직(1.7cm) / 세이지그레이지 / 가로폭: 150cm / 길이: 1m,배송 빠르고 좋아요!!,이미지 없음
5,mjh2****,2025.7.20,🩷LUCKY🩷두께 / 디자인: 베이직(1.7cm) / 샌드스톤 / 가로폭: 60cm / 길이: 1m,아 기 메트로 아주 좋아요.,https://phinf.pstatic.net/checkout.phinf/20250720_270/1752993184723fvezF_JPEG/IMG_9091.jpeg?type=f300_300
